time,x,xdot,theta_rad,theta_deg,thetadot,torque
0.56,0.09304895251989365,0.4368833601474762,0.1610907018184662,9.229816436767578,0.0836888998746872,0.6569505333900452
0.562,0.09392647445201874,0.4387631416320801,0.16125819087028503,9.239413261413574,0.08374792337417603,0.658493161201477
0.5640000000000001,0.09480775892734528,0.4406428635120392,0.16142582893371582,9.249018669128418,0.08382105827331543,0.6600438952445984
0.5660000000000001,0.09569280594587326,0.4425225853919983,0.16159364581108093,9.258633613586426,0.08390785753726959,0.6615972518920898
0.5680000000000001,0.0965816080570221,0.4444026052951813,0.16176165640354156,9.26826000213623,0.0840064212679863,0.6631635427474976
0.5700000000000001,0.09747418016195297,0.44628292322158813,0.1619298905134201,9.277898788452148,0.08411655575037003,0.6647312641143799
0.5720000000000001,0.0983705073595047,0.4481637179851532,0.16209836304187775,9.287551879882812,0.08423731476068497,0.6663057208061218
0.5740000000000001,0.09927059710025787,0.45004501938819885,0.16226710379123688,9.297219276428223,0.0843682512640953,0.6678836941719055
0.5760000000000001,0.1001744493842125,0.4519270062446594,0.1624361276626587,9.306903839111328,0.08450832962989807,0.6694693565368652
0.578,0.10108206421136856,0.4538096487522125,0.1626054346561432,9.316604614257812,0.08465755730867386,0.6710556149482727
0.58,0.10199345648288727,0.4556930959224701,0.16277506947517395,9.326323509216309,0.08481498062610626,0.6726493835449219
0.582,0.10290861129760742,0.4575774669647217,0.16294503211975098,9.33606243133545,0.08498004823923111,0.6742478609085083
0.584,0.10382753610610962,0.4594627618789673,0.16311533749103546,9.345819473266602,0.08515238761901855,0.6758500337600708
0.586,0.10475022345781326,0.46134549379348755,0.16328604519367218,9.355600357055664,0.0853566899895668,0.6772791743278503
0.588,0.10567664355039597,0.4632083773612976,0.1634574681520462,9.365422248840332,0.08571323752403259,0.6778567433357239
0.59,0.10660677403211594,0.46506643295288086,0.1636297106742859,9.375290870666504,0.08611728996038437,0.6791511178016663
0.592,0.10754062235355377,0.4669249355792999,0.16380277276039124,9.385207176208496,0.0865323543548584,0.6806988716125488
0.594,0.10847819596529007,0.4687856435775757,0.16397666931152344,9.395170211791992,0.08694611489772797,0.6823354363441467
0.596,0.10941949486732483,0.47064924240112305,0.1641513705253601,9.405179977416992,0.08735402673482895,0.6840081214904785
0.598,0.11036452651023865,0.4725157916545868,0.16432687640190125,9.41523551940918,0.08775556832551956,0.6856892108917236
0.6,0.11131329834461212,0.4743853509426117,0.16450318694114685,9.425337791442871,0.0881505236029625,0.6873765587806702
0.602,0.11226581037044525,0.47625795006752014,0.16468025743961334,9.4354829788208,0.08853881061077118,0.6890691518783569
0.604,0.11322207748889923,0.47813349962234497,0.16485810279846191,9.445672988891602,0.088920958340168,0.6907626390457153
0.606,0.11418212205171585,0.48002225160598755,0.16503655910491943,9.455897331237793,0.08922567218542099,0.6929640769958496
0.608,0.11514603346586227,0.4819556772708893,0.16521503031253815,9.466123580932617,0.08923393487930298,0.6967281103134155
0.61,0.11611384153366089,0.4839019775390625,0.16539335250854492,9.476340293884277,0.08916730433702469,0.6989787817001343
